StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Prolific_ID,punishmore_1,punishmore_2,parsimony_1,parsimony_2,threestrikes_1,threestrikes_2,LWOP,deathpenalty,AttnCheck1,rates_1,rates_2,fear_1,fear_2,fear_3,AttnCheck2,dueprocess_1,dueprocess_2,dueprocess_3,uncertain_1,uncertain_2,uncertain_3,uncertain_4,hate_1,hate_2,hate_3,anger_1,anger_2,exclusion_1,exclusion_2,exclusion_3,degrad_1,degrad_2,degrad_3,suffer_1,suffer_2,prisonvi_1,prisonvi_2,harsh_1,harsh_2,harsh_3,revenge_1,revenge_2,revenge_3,rwa_1,rwa_2,rwa_3,rwa_4,rwa_5,sdo_1,sdo_2,sdo_3,sdo_4,sdo_5,sdo_6,sdo_7,sdo_8,venge_1,venge_2,venge_3,venge_4,venge_5,vprone_1,vprone_2,vprone_3,vprone_4,Raceresent_1,Raceresent_2,Raceresent_3,Raceresent_4,TV_1,TV_2,TV_3,TV_4,TV_5,TV_6,TV_7,TV_8,TV_9,Sentence_1,Sentence_OpenEnd1,Sentence_OpenEnd2,age_1,gender,race,education,politid,feedback
2025-12-03 06:39:44,2025-12-03 07:03:36,0,98.48.8.25,100,1432,1,2025-12-03 07:03:37,R_111uMf1i7eR5ye7,,,,,35.1131,-106.5781,anonymous,EN,1,5fefefa4c9707d3516361c9c,2,5,1,2,3,3,6,5,9,7,5,3,4,4,4,3,7,2,5,6,4,2,2,1,2,5,7,7,7,5,5,5,5,4,5,1,3,3,5,5,2,7,4,4,6,2,4,6,5,3,3,4,7,7,1,4,7,1,2,1,7,5,5,3,1,7,3,4,2,7,2,2,6,2,1,5,1,5,50,"For what he did, he must be stopped and put in prison or he will continue to kill ad rob. ",He won't hurt anyone,59,2,4,2,5,
2025-12-03 06:53:41,2025-12-03 07:04:11,0,97.163.58.195,100,630,1,2025-12-03 07:04:12,R_6TuZdYifP2GQfj3,,,,,28.53,-81.4057,anonymous,EN,1,660f2f1d7bd9c9651206d43c,3,2,2,6,2,1,6,1,9,6,6,3,2,2,4,4,5,3,4,2,1,1,2,3,2,5,5,4,5,4,4,3,3,3,4,4,6,3,4,4,4,4,7,1,1,7,3,4,1,6,7,7,1,1,7,7,3,3,6,3,4,7,1,7,1,7,1,2,6,7,3,2,2,2,2,6,1,5,50,That's what he deserves,For him to never be part of the society,54,2,4,5,1,
2025-12-03 06:36:46,2025-12-03 07:06:09,0,104.4.14.150,100,1762,1,2025-12-03 07:06:09,R_6SsSTMqtg0CxYnT,,,,,35.6211,-97.4757,anonymous,EN,1,67c4d6db7736e277b8582936,3,4,2,6,6,3,4,5,9,6,6,5,4,5,4,3,6,3,4,4,4,2,3,3,4,7,6,4,3,3,5,4,4,3,4,6,6,3,5,4,4,3,4,3,5,3,5,5,1,1,6,7,6,4,4,4,5,3,4,3,5,4,2,4,3,2,4,4,1,6,3,6,2,6,5,6,2,1,40,"It does not state it was his intention to murder Frankie, so I did not go for life. But, he went to question Frankie about his possibly lawful action against his own unlawful action. Then he PLANNED to beat him and didn’t withdraw from the plan. Then he beat him TO THE GROUND. Then when it looked like Frankie was already unconscious (no more lesson to be taught and he is in serious condition to Lawrence knowledge), he delivers one FINAL BLOW to the face/head. Perhaps Lawrence did not care if Frankiedied at the least and wanted him to die at the worst.","Teach Lawrence that the law is just even to him, take away the freedom from Lawrence to live his life as he wished that Frankie may have enjoyed. It is likely more than half his life. Yet he knows the law gave him a sentence to finish his sentence. He will likely never get out.",65,2,2,3,6,"I thought it was a great survey, and appreciate that you asked the rationale behind the sentence."
2025-12-03 06:45:31,2025-12-03 07:09:19,0,209.71.181.219,100,1427,1,2025-12-03 07:09:20,R_3gnHcAjznhC1IuB,,,,,41.1622,-85.4724,anonymous,EN,1,5cda0f40fbe78a00192192a3,6,3,3,5,4,3,2,4,9,5,3,7,1,1,4,4,6,3,2,3,4,1,1,7,1,1,1,3,3,7,7,6,2,2,2,7,6,3,6,1,2,1,3,4,4,1,2,4,1,1,7,7,5,4,7,7,6,1,2,1,6,4,5,4,3,5,3,3,5,2,2,3,2,2,1,6,2,1,30,"If we had rehabilitative prisons, it would be less. Just keeping someone for a set number of years doesn't guarantee rehabilitation. Also, its hard to know for certain if someone will be ok if they are released on parole. I just set it for 30 because it's a typical length of sentence for this crime.","Time may help him sort himself out and become a functioning member of society. ",83,1,1,6,5,
2025-12-03 06:46:52,2025-12-03 07:09:51,0,99.83.60.91,100,1378,1,2025-12-03 07:09:51,R_51AsvTnc12Fe8Pd,,,,,38.269,-85.4934,anonymous,EN,1,66ad6f2765f2ef7122225388,4,4,2,5,4,3,4,7,9,6,4,6,2,2,4,5,6,3,3,3,5,5,5,3,6,5,5,5,5,5,5,5,6,5,5,5,4,4,3,6,6,5,5,6,6,1,6,7,6,6,2,5,6,6,2,2,5,3,4,3,3,7,6,7,4,5,6,6,2,5,2,3,4,2,6,5,4,3,41,"I think his intent to steal which caused death is heinous and should be punished. He was doing something that shouldn't be done in society. ",That he will learn his lesson.,62,1,1,6,6,Everything worked and I had no issues.
2025-12-03 07:02:08,2025-12-03 07:10:37,0,73.30.105.23,100,509,1,2025-12-03 07:10:38,R_3Hq7I96rtcNm2Vo,,,,,39.7007,-75.7419,anonymous,EN,0.800000011920929,66f039ac59830d56cf9736b6,7,1,4,6,1,1,3,2,9,7,5,6,3,3,4,1,7,5,4,5,5,1,4,4,4,5,6,5,4,4,5,4,1,1,2,6,6,1,6,1,2,2,2,3,1,7,3,4,2,3,7,5,2,1,6,6,5,3,3,3,5,4,1,2,3,5,4,4,3,4,2,3,1,3,2,5,1,1,20,It went with an average sentence of 20 years for this. It wasn't premeditated and was an accident. He deserves a seperate charge for the domestic assault that preceeded the accident.,"A deterrent for others to keep them from being violent with others, and to slightly punish but rehabilitate Darryl.",29,1,1,2,2,
2025-12-03 06:49:37,2025-12-03 07:10:51,0,98.216.109.101,100,1273,1,2025-12-03 07:10:51,R_6dHLuSBhDMUqKc1,,,,,41.8663,-72.3744,anonymous,EN,1,66a4f6444f2f0cfaabc2f2c6,1,6,1,1,4,4,6,6,9,6,6,7,4,3,4,4,5,4,4,4,4,1,4,2,5,5,4,7,7,6,2,6,6,6,6,4,4,5,3,6,4,4,7,6,4,4,6,7,5,5,4,4,4,4,4,4,6,2,5,2,6,5,2,6,4,1,4,4,4,7,6,6,6,2,6,4,4,2,50,"Although he didn't intend on killing Frankie, Darryl beat him in excess which any common sense would lead most people to know death could happen. ","Keep Darryl from hurting anyone else in society and hopefully deter others from inflicting violence. ",40,2,1,3,4,
2025-12-03 06:54:53,2025-12-03 07:18:42,0,174.230.80.97,100,1428,1,2025-12-03 07:18:42,R_1ZCULnC7op2Z1aj,,,,,25.9524,-80.2184,anonymous,EN,1,616ce5db307058da351fd1e5,4,2,3,5,1,4,6,5,9,5,6,6,4,2,4,5,7,2,2,2,3,1,5,2,4,6,6,6,5,5,5,4,4,2,6,6,7,2,4,4,2,6,4,5,5,4,5,6,6,4,5,5,4,2,5,7,5,2,2,3,5,5,3,6,1,6,4,4,5,5,4,4,3,4,5,2,2,3,50,"Darryl had plenty of time in the relationship to think through his behavior, and it seems this domestic violence with him had happened before.  He literally went back to her violently and chased her towards a street.  He was aware that she could be hurt or killed but still caused her to fall into the traffic.  To me, that's worth 50 years of his life.",To change his whole outlook on life.,39,2,1,3,5,
2025-12-03 07:00:32,2025-12-03 07:21:44,0,68.40.65.52,100,1271,1,2025-12-03 07:21:44,R_6hA3wXQLCOdtp0v,,,,,42.3507,-83.0196,anonymous,EN,1,601848135aa9ba08c66cff6a,1,7,1,7,7,6,7,7,9,5,4,4,2,2,4,3,7,1,1,1,2,1,5,1,7,6,6,7,7,7,3,5,7,7,7,1,6,6,2,7,7,6,7,6,6,4,2,6,7,7,1,1,7,7,1,1,2,5,7,6,1,7,5,6,7,1,7,7,1,3,2,1,1,1,1,2,5,3,50,he commited the crime on purpose,he never gets out of prison,43,1,2,4,6,
2025-12-03 06:26:38,2025-12-03 07:22:48,0,172.75.38.101,100,3369,1,2025-12-03 07:22:48,R_7TWZx9KUlAFqeWc,,,,,32.9747,-80.1864,anonymous,EN,1,67db7cc34107d18ba812849c,7,1,7,7,1,1,1,1,9,1,1,7,1,1,4,5,7,1,7,1,1,1,1,7,1,1,4,4,1,7,7,1,1,1,1,7,7,1,7,1,1,1,7,1,1,7,1,1,1,1,7,7,1,1,7,7,5,1,1,1,6,1,1,1,1,7,1,1,7,6,4,4,4,4,6,7,2,4,25,he needs to be isolated from society for the saftey of others,it will isolate the potential harm daryll can provide,60,2,2,4,4,
2025-12-03 07:13:21,2025-12-03 07:26:48,0,108.82.203.141,100,807,1,2025-12-03 07:26:48,R_106kKJQljd17NYS,,,,,35.5312,-81.0298,anonymous,EN,1,6503119f7522c9e4baeb3eca,3,4,1,6,6,1,6,3,9,6,6,2,4,6,4,4,6,5,5,3,5,1,6,3,5,6,6,6,5,7,4,4,5,4,4,6,6,5,2,4,5,5,4,4,7,4,5,5,5,5,6,7,4,5,5,6,5,2,3,2,5,5,3,4,1,5,5,6,4,7,2,4,2,2,3,5,1,1,25,He brutally murdered him so he should spend the rest of his life in jail.,Removing someone dangerous from the streets.,43,2,1,5,5,N/A
2025-12-03 06:51:46,2025-12-03 07:27:21,0,102.89.85.225,100,2135,1,2025-12-03 07:27:21,R_5IOu8Fx6UGr9clz,,,,,32.7797,-96.8022,anonymous,EN,1,67803b1dd21b0478468e5f9d,1,7,3,5,4,2,6,7,9,7,7,4,4,2,4,4,4,3,4,3,4,2,5,1,7,7,7,6,7,5,2,7,5,4,7,1,4,6,2,4,4,6,4,6,2,4,4,6,4,4,4,4,4,4,4,4,2,5,5,7,4,4,4,4,2,4,4,6,4,6,4,4,5,6,5,5,4,4,25,he did kill someone and was ready to hurt them,reform and punish the criminal,27,2,2,4,2,
2025-12-03 07:04:39,2025-12-03 07:28:58,0,45.23.216.170,100,1459,1,2025-12-03 07:28:58,R_38NwXqcVqIIfLeG,,,,,29.8772,-95.6938,anonymous,EN,1,65d9fe540f9cfbf106f1e5ca,2,4,1,7,5,4,5,7,9,5,6,7,4,4,4,6,5,5,4,4,4,1,4,1,4,4,7,6,4,6,7,4,5,4,4,7,7,4,5,4,3,4,4,6,4,4,5,5,2,1,7,7,4,4,7,7,4,1,1,1,7,4,4,5,1,1,7,7,1,6,6,6,4,6,4,7,1,5,35,"The death occurred while Darryl was attempting to commit a serious felony , he brutally assaulted her , he continued to assault her ","It helps in rehabilitation in prison , which co7kd adddress the violent actions as well as giving him the punishment, the society will know that no one will be spared ",51,2,3,6,4,
2025-12-03 07:24:23,2025-12-03 07:30:26,0,24.24.162.155,100,362,1,2025-12-03 07:30:26,R_3yrBJzuAjknVaGF,,,,,34.0125,-118.4682,anonymous,EN,1,66045b87ffe71e6e521f357d,2,4,1,3,4,2,3,6,9,4,4,4,4,4,4,5,5,4,4,3,4,4,4,2,5,4,5,6,5,5,4,5,4,5,4,4,4,4,4,4,4,5,3,4,4,4,4,5,4,4,5,5,5,5,4,5,5,4,4,4,5,5,3,5,4,4,4,4,4,6,4,5,6,6,6,6,2,2,40,he needs time to think about his actions,He will not commit such acts again,52,1,1,6,4,
2025-12-03 07:21:01,2025-12-03 07:32:49,0,204.232.108.205,100,708,1,2025-12-03 07:32:50,R_1zdb0fmmprJ6NQS,,,,,28.5531,-81.7597,anonymous,EN,1,667edb7e249a421b0487c687,2,5,1,7,2,1,6,7,9,6,6,5,5,5,4,6,7,5,4,3,3,1,2,1,6,7,7,7,7,7,6,1,7,5,6,6,7,2,5,6,1,5,6,3,7,1,6,6,5,1,7,7,7,6,2,7,7,1,1,1,7,7,6,2,2,1,6,7,2,4,2,2,1,4,1,6,4,1,50,He had evil intentions when he followed Frankie and physically attacked her to steal her purse. The fact that he lost his job does not justify the criminal behavior and his brutality which caused Frankie's death.,"I hope Darryl hears the gospel of Jesus Christ, repents of his sins, and become a believer of Jesus.  I hope his life in prison be a testimony of the power of the gospel in humans.  I also hope he studies and acquires extensive knowledge, and that he becomes a light in a dark place.",66,2,4,6,6,
2025-12-03 07:11:57,2025-12-03 07:36:59,0,73.99.107.217,100,1502,1,2025-12-03 07:37:00,R_3HtecH686oanUlU,,,,,38.271,-77.5495,anonymous,EN,1,67eb5332af03cf75862d5e87,2,2,1,6,2,1,6,2,9,6,2,4,3,3,4,5,7,1,1,3,5,1,3,3,5,5,5,3,5,4,5,5,3,3,3,5,5,3,5,4,3,4,3,3,3,3,5,4,2,1,3,4,5,2,6,7,5,3,3,3,5,3,5,2,1,5,2,5,4,5,5,6,5,6,3,4,3,3,30,"In effect, he took someone's life. While it wasn't planned, he could have prevented it. If it had been planned, I would have recommended a life sentence. However, because he violated the restraining order and continued to abuse her until her death, I recommended 30 years.",Keep him off the streets so that he does not do something similar to someone else.,71,1,2,4,4,No comment.
2025-12-03 07:12:52,2025-12-03 07:38:01,0,71.142.234.157,100,1508,1,2025-12-03 07:38:01,R_6spEdRx0bqsypb6,,,,,28.4538,-81.4674,anonymous,EN,1,667b56b086373fdd0b1ea4a3,1,7,1,1,7,7,6,7,9,7,7,6,1,1,4,7,1,4,4,7,6,1,7,1,7,7,7,7,7,7,1,7,7,7,7,1,7,7,1,7,7,7,7,7,7,4,7,7,7,7,4,5,7,7,1,5,5,5,7,4,6,7,7,7,7,1,7,7,4,7,7,2,7,5,7,7,1,7,50,"Frankie was a school teacher. She was someone that worked and paid taxes. She taught children to learn. Her life was valuable. She was shopping and enjoying a day off. She was innocent. Darryl actions was against a woman, which makes me more angry. He targeted someone that was not strong. He deserves to live in a dungeon without food. He should receive the longest sentence so that he does not hurt another human being again!",Darryl is a hard-core criminal that preys upon women. Darryl will never hurt another innocent person again.,57,2,2,4,7,"I wish is that the United States become hard with criminals so that prison life is so bad that it will deter people from committing crimes. The United States is too soft. That is why people commit crimes daily and there are so many repeat offenders. Criminals get feed, free cable, free attorney, free medical services, free surgery, free dental, free college and free a/c. Criminals are not paying for their crimes. They should be living in a tent outside without food unless they pay for it or their family pay for it. People will not change until the system changes. We should take notes to other countries that are harsh on crime."
2025-12-03 07:06:43,2025-12-03 07:38:06,0,146.113.208.17,100,1883,1,2025-12-03 07:38:07,R_5ZIBH9uLr7BH188,,,,,27.9037,-81.5846,anonymous,EN,1,67ffb2910de210bfa1a94048,4,6,4,3,1,1,3,2,9,7,5,7,3,3,4,5,5,3,4,3,4,1,7,1,7,7,7,5,3,4,6,5,6,3,6,6,7,2,6,7,6,6,3,6,7,5,5,5,4,1,7,1,1,1,7,7,6,2,3,3,6,3,4,3,2,7,6,6,5,7,7,7,7,7,7,6,6,7,25,Similar charges range between 20 and 30 years for a second degree murder,That will his punishment for killing a human being.,59,1,2,6,6,
2025-12-03 07:44:20,2025-12-03 07:54:57,0,50.4.72.97,100,637,1,2025-12-03 07:54:58,R_3h5vuYlHtoYAnTB,,,,,42.5784,-84.4551,anonymous,EN,1,677f6f8ab8362a15598d29af,5,4,2,6,6,1,5,5,9,4,2,3,4,3,4,2,7,2,4,3,4,2,2,4,3,4,3,4,4,5,6,4,1,2,6,5,6,2,7,3,4,2,5,2,1,7,2,2,1,1,7,7,7,1,7,7,5,4,3,4,5,4,1,2,1,7,1,1,6,7,2,6,2,1,2,4,1,1,30,"His crime was violent and while he didn't mean for her to die, his actions still caused her death. He is a violent person and has proven his disregard for others. I did the top of the average of what other judges have given. ","I hope it will prevent him from harming others in the future. ",40,2,1,4,1,n/a
2025-12-03 07:50:53,2025-12-03 07:59:49,0,108.218.246.107,100,535,1,2025-12-03 07:59:49,R_5koy3SJqeknXkOU,,,,,30.3773,-97.71,anonymous,EN,1,65958b995678e3d1c10c7a9e,6,2,2,7,5,2,5,1,9,5,6,4,5,4,4,4,7,3,4,2,3,2,5,3,5,5,4,5,3,6,6,6,5,4,3,5,6,3,7,1,5,5,4,2,1,7,5,1,1,2,7,7,6,2,7,7,5,3,5,4,4,4,2,4,1,7,1,1,7,5,4,4,2,2,2,4,1,2,40,"I would give close to life in prison since I think what he did was pretty terrible, but since there are worse ways to have killed him, I didn't give him life.",I hope that this sentence will bring a sense of justice for Frankie.,25,2,3,4,1,
2025-12-03 07:33:23,2025-12-03 08:06:15,0,172.59.221.201,100,1972,1,2025-12-03 08:06:15,R_6fSBrV04O2PFPeV,,,,,35.2072,-80.9568,anonymous,EN,1,6630e36ad79d4c0051a4b2ee,4,1,4,4,1,4,7,4,9,7,7,4,1,1,4,7,7,1,5,1,1,1,1,7,1,1,1,1,4,4,7,1,1,4,1,7,7,1,4,1,1,4,7,1,7,1,4,4,1,1,7,7,1,1,7,7,1,1,4,1,7,4,4,7,1,7,1,1,7,7,1,4,7,1,7,1,1,4,50,He deliberately kept attacking her which resulted in her death.,"I would hope that Darryl will recognize what he did wrong, and this sentence would also serve as justice for Frankie Williams and her family.",40,2,2,5,4,The survey was thorough and interesting.
2025-12-03 07:25:18,2025-12-03 08:07:41,0,70.105.242.37,100,2543,1,2025-12-03 08:07:42,R_5ayI9tZtU6AJH5k,,,,,42.8276,-71.6595,anonymous,EN,1,5d845d15fbc5970001e821e0,6,6,5,3,6,1,2,5,9,6,6,3,6,5,4,3,3,6,6,5,6,5,3,5,6,2,6,6,5,6,3,5,3,5,3,2,3,5,6,6,6,5,1,6,6,6,5,3,6,3,3,5,6,2,6,5,3,3,3,5,1,5,3,6,5,2,5,3,6,5,6,5,6,6,4,6,3,6,10,The laws of second degree murder,Frankie had twice file report and punished Darryl,27,1,1,4,6,noo
2025-12-03 07:39:50,2025-12-03 08:09:29,0,154.7.225.211,100,1778,1,2025-12-03 08:09:29,R_3TdDHIOgkhCeIRX,,,,,39.0469,-77.4903,anonymous,EN,1,67f3147d939ee392b2741fb5,2,2,1,7,5,3,1,5,9,2,6,6,2,1,4,6,3,5,1,4,3,5,2,1,5,6,5,4,3,3,5,6,5,3,1,2,3,3,2,2,3,5,7,5,5,1,3,6,1,1,7,7,2,1,6,7,3,5,5,3,2,3,6,2,5,6,2,2,6,3,5,4,2,6,2,3,4,1,30,Darryl is just plain abusive. He just needs an excuse to hit a woman. He needs to be punished. He killed her.,I hope that this sentence teaches him a hard lesson.,29,1,4,5,5,
2025-12-03 08:06:04,2025-12-03 08:11:36,0,184.100.13.98,100,331,1,2025-12-03 08:11:36,R_6Ks6Hxejf8kVEpH,,,,,45.5055,-91.7312,anonymous,EN,1,63616c4bc6ecb76a9f0a5f21,5,4,4,4,5,6,5,6,9,4,5,4,4,5,4,4,5,6,5,5,5,4,6,4,3,4,3,5,6,5,7,4,5,5,4,4,4,6,4,6,5,5,5,4,4,6,5,3,6,5,4,3,4,3,3,3,4,5,4,5,5,6,5,4,5,4,5,3,5,5,4,4,4,5,6,4,5,5,50,It was murder.,Encourage others not to steal or murder,23,1,1,2,3,thanks!
2025-12-03 07:48:38,2025-12-03 08:13:02,0,72.227.101.39,100,1464,1,2025-12-03 08:13:03,R_5peQs5FrzfW5MYZ,,,,,43.7973,-70.4161,anonymous,EN,1,65f0a43ed1d258cc4c97805d,5,5,2,4,3,3,4,4,9,5,4,6,3,2,4,4,6,3,4,2,4,1,4,3,3,4,4,6,4,5,4,5,3,5,4,4,6,3,5,3,3,4,3,4,1,7,3,4,4,4,6,6,5,2,5,5,4,3,4,3,3,5,4,5,3,4,4,4,5,6,2,3,1,1,1,4,1,2,25,"He used a lot of violence during the robbery, and it led to Frankie’s death",I'd hope the sentence brings justice for her and her family and keeps others safe,34,2,1,4,3,n/a
2025-12-03 08:19:00,2025-12-03 08:34:32,0,172.56.102.209,100,931,1,2025-12-03 08:34:32,R_6PuSNLiCjjApOTo,,,,,27.9929,-82.403,anonymous,EN,1,665e13453c02a3bddea07cfd,4,3,4,7,4,2,4,2,9,4,5,6,4,1,4,3,6,3,4,3,2,2,4,3,4,3,5,4,2,2,5,2,2,5,3,4,7,2,6,2,5,3,5,3,1,7,3,4,1,1,7,7,1,1,7,7,6,4,4,5,5,3,2,3,1,7,1,1,7,6,6,6,5,5,2,6,2,2,35,"Smith is a danger to society, it is best for him to be imprisioned for the long term ","I how that his is able to be rehabilitated, but if not, I hope his impisionment keeps the community safe from hi.",22,2,2,3,1,
2025-12-03 08:22:22,2025-12-03 08:36:02,0,73.51.149.69,100,820,1,2025-12-03 08:36:03,R_3dNm5C4rSKSJRv3,,,,,41.7609,-88.0151,anonymous,EN,1,6400df45e639d203b8518cad,3,2,2,7,1,1,6,6,9,4,3,5,2,3,4,1,6,1,4,1,2,1,6,2,5,6,5,2,2,3,3,2,2,2,6,4,6,1,6,1,7,6,7,3,7,1,1,3,1,1,7,7,1,2,7,7,2,6,7,4,2,2,1,2,1,7,1,1,7,6,1,7,2,1,2,1,1,3,50,"He attacked a woman because she wouldn't let him steal her purse and ended up killing her. He should be in prison for what he did, and nothing less than 50 years in prison feels just.",I want justice for Frankie's loved ones.,40,1,5,5,3,
2025-12-03 08:33:06,2025-12-03 08:38:34,0,24.61.180.104,100,328,1,2025-12-03 08:38:35,R_6DwKimhybRLVexj,,,,,42.9621,-71.449,anonymous,EN,1,67506c9140f7ec4223d6c7be,1,7,1,4,7,2,7,7,9,5,6,4,4,1,4,6,7,5,4,5,5,3,6,1,5,7,5,7,7,5,2,1,4,7,7,1,5,7,2,7,5,5,7,6,6,6,6,7,5,4,5,6,6,3,3,3,6,2,2,2,2,7,1,5,2,3,6,6,2,6,1,1,1,1,1,1,1,1,50,he is a violent criminal,keeping him from doing it again,34,2,1,4,5,
2025-12-03 07:59:27,2025-12-03 08:44:29,0,73.40.114.33,100,2702,1,2025-12-03 08:44:30,R_65Knb3T5xbraK9i,,,,,37.3923,-77.5668,anonymous,EN,1,65c1501098be0f409188762f,4,5,4,7,2,2,7,2,9,5,6,5,2,1,4,2,5,3,5,3,3,1,1,4,2,3,3,3,5,5,6,5,3,4,5,5,7,3,7,1,4,3,4,3,1,7,3,4,4,4,7,7,2,2,6,6,2,7,6,6,1,5,2,5,2,7,3,1,7,5,1,4,1,1,1,1,1,1,25,He deserves to be punished,"That he will be rehabilitated ",34,2,2,4,4,
2025-12-03 08:43:07,2025-12-03 08:54:21,0,73.152.252.189,100,674,1,2025-12-03 08:54:22,R_1sTpL10ZKgXUTqb,,,,,38.9301,-78.1887,anonymous,EN,1,67055b370e3c0c4965a03128,5,3,2,4,4,3,4,5,9,5,3,4,4,5,4,3,5,5,4,5,3,5,4,3,5,4,3,4,5,3,3,5,3,4,5,5,5,3,4,5,5,3,4,3,3,3,4,5,3,2,4,6,4,3,5,5,3,3,5,3,6,2,2,5,2,5,3,4,3,3,5,4,3,4,6,5,4,5,25,He did the crime and should do the time.,He will learn from his mistakes.,35,1,4,4,4,
2025-12-03 08:50:45,2025-12-03 08:58:08,0,71.231.1.248,100,442,1,2025-12-03 08:58:08,R_62R76hTLu7RtFx9,,,,,47.6137,-122.3104,anonymous,EN,1,661031ead52be7472b883fa1,4,2,3,3,3,3,5,2,9,5,5,4,4,3,3,5,4,5,4,4,4,3,3,4,3,4,4,4,3,4,3,5,3,5,3,3,4,4,5,4,4,3,4,3,1,6,4,4,5,3,2,3,5,3,4,4,2,4,5,4,3,5,2,4,2,4,3,3,3,4,1,7,5,7,7,4,1,4,50,He proved his point yhe first initial beating then went back for more to finish the job.,He'll never have a chance to hurt anyone again just because he was upset.,27,1,1,3,1,
2025-12-03 08:55:47,2025-12-03 09:08:15,0,165.225.220.116,100,747,1,2025-12-03 09:08:15,R_5LF9BAPSLeTe3Hr,,,,,40.7126,-74.0066,anonymous,EN,0.8999999761581421,5dcf7b49523df00ae9c4e07e,3,4,2,2,7,3,6,5,9,5,5,3,4,3,4,5,6,4,3,5,5,3,5,2,5,5,5,6,5,6,4,5,5,5,4,3,3,5,5,3,4,5,6,5,5,5,5,5,5,6,5,5,3,3,6,5,3,5,5,4,3,6,3,4,3,3,5,6,4,5,3,2,2,5,3,5,2,2,30,He committed a brutal crime,Keep him away from society as a menace,31,2,1,4,4,
2025-12-03 08:59:25,2025-12-03 09:11:41,0,38.194.21.92,100,735,1,2025-12-03 09:11:41,R_3wT7s4BE2mvNRRM,,,,,38.3426,-86.0924,anonymous,EN,1,6772be1363ec1102cc8bc48d,1,7,1,1,7,1,7,7,9,5,7,6,4,1,4,7,7,4,2,7,7,1,5,1,5,5,5,3,5,5,4,5,5,5,6,1,6,3,3,5,5,5,7,7,4,5,7,7,6,7,6,5,7,7,3,6,7,1,1,1,7,7,1,3,1,1,7,7,1,7,2,6,5,2,5,1,1,3,50,"Even though the killing wasnt pre-planned, he did inflict pain and suffering to the point of murder. So he deserves the most jail time.","That he will never have a life, because he took one.",45,2,2,3,4,n/a
2025-12-03 08:50:44,2025-12-03 09:13:24,0,24.126.15.22,100,1360,1,2025-12-03 09:13:25,R_6frV5UBf9xqZpWx,,,,,39.2965,-76.6234,anonymous,EN,1,615239af65358edf57e7a095,1,4,2,6,4,3,6,4,9,7,7,4,2,2,4,4,7,1,4,6,4,1,4,4,4,4,5,4,4,4,4,4,6,4,4,4,6,4,4,2,4,7,4,6,1,7,4,6,1,1,4,7,1,1,7,7,7,1,1,1,7,4,4,4,1,4,4,4,4,6,7,7,4,5,4,4,3,2,30,"I recommended this sentence for Darryl because he was charged with second degree murder instead of first degree murder. I also feel like a sentence of 30 years is appropriate for Darryl Smith considering that it seemed like he was trying to initially rob Frankie Williams and ended up killing her instead. ","I hope this sentence will help Darryl reflect on the harm he has caused to Frankie and the emotional turmoil it has caused her family and friends in the aftermath of her death. ",33,2,1,3,4,"Overall, this was a great study. I hope my answers are helpful and that they are acceptable for this research. "
2025-12-03 09:09:24,2025-12-03 09:18:22,0,75.129.215.106,100,538,1,2025-12-03 09:18:23,R_7W7o5Rifsq5mLZL,,,,,45.0617,-83.4327,anonymous,EN,1,60ce89c7357eeffe77fca946,3,2,2,5,5,3,7,3,9,6,6,5,4,5,4,3,3,2,3,3,3,2,4,3,4,5,5,3,3,4,4,3,3,4,5,4,4,3,4,5,5,3,6,1,1,7,1,1,1,1,7,7,1,1,7,7,3,1,3,2,6,4,2,2,2,6,1,2,7,6,5,5,7,7,7,1,2,4,50,"He showed signs of violence for more than one occasion. This was not only violent but attempt of murder from the beginning. ","Keep him away from society. Abuse is one thing, going after someone else",34,2,1,4,2,
2025-12-03 09:25:40,2025-12-03 09:36:08,0,97.228.110.45,100,628,1,2025-12-03 09:36:09,R_5dX6RJqPdHkETjI,,,,,36.115,-115.2165,anonymous,EN,1,66e30af71c095ea535047b06,4,2,2,7,5,3,5,5,9,3,3,5,3,2,4,2,7,3,2,2,4,1,3,3,2,5,3,5,5,3,6,5,2,4,5,4,4,3,4,2,5,4,4,3,1,7,1,2,1,1,7,7,3,2,6,5,7,1,2,1,7,4,4,5,1,6,1,2,4,6,4,3,2,6,3,5,1,2,50,Darryl has a proved record of being violent and poses danger to society,Removes a dangerous man from society,34,2,1,6,4,
2025-12-03 09:00:51,2025-12-03 09:38:00,0,76.50.23.18,100,2228,1,2025-12-03 09:38:00,R_5rOUMlOsJe9KOuk,,,,,33.9295,-116.9772,anonymous,EN,1,672268205351c30413c9837e,7,1,4,7,4,1,4,1,9,7,4,7,4,1,4,4,7,1,4,4,4,1,5,5,5,5,7,6,6,4,7,4,4,4,5,7,7,1,7,4,4,5,1,4,1,7,4,4,1,1,7,7,1,1,7,7,7,1,4,1,7,1,1,1,1,7,1,4,6,7,4,4,1,7,1,7,1,1,50,The punishment is just fair.,It will give the Darryl Smith the punishment he deserves.,50,2,3,4,4,
